2706066971	102	122
2706066972	83	86
2706066973	151	171
2706066974	292	317
2706066975	267	297
2706066976	89	97
2706066977	324	351
2706066978	0	0
2706066979	500	248
2706066980	369	408
2706066981	230	265
2706066982	64	66
2706066983	299	315
2706066984	428	466
2706066985	71	82
2706066986	115	142
2706066987	210	238
2706066988	408	469
2706066989	0	439
2706066990	377	419
2706066991	0	38
2706066992	9	11
2706066993	245	269
2706066994	401	435
2706066995	0	205
2706066996	189	204
2706066997	95	110
2706066998	0	0
2706066999	217	251
2706067000	228	266
2706067001	185	196
2706067002	394	421
2706067003	221	239
2706067004	178	191
2706067005	0	374
2706067006	319	371
2706067007	281	326
2706067008	513	355
2706067009	119	142
2706067010	0	191
2706067011	130	152
2706067012	428	499
2706067013	245	279
2706067014	65	68
2706067015	392	55
2706067016	30	33
2706067017	134	146
2706067018	14	15
2706067019	22	24
2706067020	168	184
2706067021	118	136
2706067022	312	372
2706067023	392	400
2706067024	195	212
2706067025	467	515
2706067026	125	146
2706067027	193	214
2706067028	55	67
2706067029	174	203
2706067030	378	452
2706067031	217	259
2706067032	550	281
2706067033	207	236
2706067034	704	801
2706067035	171	203
2706067036	47	55
2706067037	151	183
2706067038	58	70
2706067039	364	407
2706067040	165	182
2706067041	0	53
2706067042	49	60
2706067043	0	104
2706067044	356	387
2706067045	133	144
2706067046	0	234
2706067047	64	79
2706067048	0	336
2706067049	164	188
2706067050	254	276
2706067051	755	349
2706067052	148	155
2706067053	116	125
2706067054	459	505
2706067055	352	374
2706067056	498	238
2706067057	67	72
2706067058	0	90
2706067059	0	184
2706067060	0	98
2706067061	81	87
2706067062	242	87
2706067063	151	145
2706067064	574	710
2706067065	678	906
2706067066	296	363
2706067067	151	170
2706067068	543	296
2706067069	289	322
2706067070	159	111
2706067071	92	105
2706067072	300	134
2706067073	0	20
2706067074	397	468
2706067075	212	244
2706067076	183	159
2706067077	152	170
2706067078	127	13
2706067079	391	436
2706067080	311	184
2706067081	204	236
2706067082	0	257
2706067083	551	292
2706067084	251	287
2706067085	598	329
2706067086	217	234
2706067087	555	342
2706067088	460	259
2706067089	0	325
2706067090	311	163
2706067091	257	287
2706067092	375	273
2706067093	390	425
2706067094	138	146
2706067095	0	271
2706067096	139	150
2706067097	131	142
2706067098	224	248
2706067099	149	175
2706067100	383	209
2706067101	315	351
2706067102	135	149
2706067103	69	70
2706067104	241	251
2706067105	22	23
2706067106	67	67
2706067107	31	31
2706067108	169	183
2706067109	0	0
2706067110	0	0
2706067111	26	44
2706067112	183	52
2706067113	159	60
2706067114	50	52
2706067115	63	68
2706067116	212	230
2706067117	5	5
2706067118	302	332
2706067119	249	287
2706067120	285	319
2706067121	221	230
2706067122	551	260
2706067123	198	226
2706067124	98	110
2706067125	117	128
2706067126	0	63
2706067127	193	229
2706067128	276	306
2706067129	312	333
2706067130	42	50
2706067131	134	143
2706067132	430	491
2706067133	191	228
2706067134	221	240
2706067135	192	220
2706067136	64	65
2706067137	0	40
2706067138	158	198
2706067139	50	61
2706067140	74	78
2706067141	382	417
2706067142	309	345
2706067143	366	397
2706067144	0	2
2706067145	107	126
2706067146	229	257
2706067147	432	460
2706067148	112	121
2706067149	0	12
2706067150	66	77
2706067151	16	24
2706067152	129	162
2706067153	0	521
2706067154	87	49
2706067155	355	392
2706067156	286	328
2706067157	87	98
2706067158	0	79
2706067159	58	76
2706067160	245	281
2706067161	4	5
2706067162	215	260
2706067163	425	485
2706067164	211	272
2706067165	216	243
2706067166	0	6
2706067167	0	426
2706067168	861	964
2706067169	141	151
2706067170	23	24
2706067171	0	166
2706067172	4	4
2706067173	0	113
2706067174	14	19
2706067175	528	568
2706067176	301	346
2706067177	311	337
2706067178	191	213
2706067179	0	13
2706067180	588	668
2706067181	543	598
2706067182	104	117
2706067183	0	0
2706067184	0	1
2706067185	0	31
2706067186	0	41
2706067187	0	0
2706067188	0	2
2706067189	495	525
2706067190	112	136
2706067191	244	279
2706067192	83	93
2706067193	376	421
2706067194	0	285
2706067195	190	229
2706067196	0	196
2706067197	166	180
2706067198	259	285
2706067199	183	207
2706067200	294	342
2706067201	128	153
2706067202	69	87
2706067203	12	13
2706067204	9	11
2706067205	0	6
2706067206	508	600
2706067207	410	470
2706067208	374	413
2706067209	0	460
2706067210	0	4
2706067211	458	264
2706067212	83	86
2706067213	132	151
2706067214	112	129
2706067215	458	254
2706067216	40	50
2706067217	164	196
2706067218	219	255
2706067219	0	2
2706067220	256	305
2706067221	0	9
2706067222	298	341
2706067223	94	110
2706067224	63	72
2706067225	534	594
2706067226	819	925
2706067227	158	169
2706067228	158	179
2706067229	302	366
2706067230	469	509
2706067231	0	38
2706067232	231	252
2706067233	139	155
2706067234	224	265
2706067235	6	6
2706067236	234	256
2706067237	292	324
2706067238	286	317
2706067239	108	127
2706067240	154	171
2706067241	292	298
2706067242	308	350
2706067243	53	62
2706067244	118	133
2706067245	276	313
2706067246	278	299
2706067247	188	218
2706067248	358	394
2706067249	92	104
2706067250	120	141
2706067251	761	799
2706067252	112	129
2706067253	0	20
2706067254	165	187
2706067255	199	217
2706067256	595	675
2706067257	0	139
2706067258	0	139
2706067259	151	172
2706067260	659	704
2706067261	620	679
2706067262	167	200
2706067263	641	707
2706067264	1004	693
2706067265	391	447
2706067266	389	412
2706067267	535	596
2706067268	179	199
2706067269	376	416
2706067270	288	316
2706067271	250	268
2706067272	244	263
2706067273	155	167
2706067274	40	41
2706067275	64	69
2706067276	0	0
2706067277	330	374
2706067278	62	69
2706067279	206	225
2706067280	48	48
2706067281	672	847
2706067282	46	52
2706067283	48	49
2706067284	174	198
2706067285	0	140
2706067286	0	323
2706067287	349	377
2706067288	262	284
2706067289	250	279
2706067290	0	222
2706067291	146	159
2706067292	162	177
2706067293	94	106
2706067294	336	388
2706067295	0	301
2706067296	164	177
2706067297	371	405
2706067298	602	286
2706067299	318	353
2706067300	114	122
2706067301	42	42
2706067302	22	23
2706067303	53	55
2706067304	22	39
2706067305	87	101
2706067306	349	375
2706067307	145	158
2706067308	364	405
2706067309	104	120
2706067310	132	102
2706067311	262	310
2706067312	132	150
2706067313	523	611
2706067314	340	370
2706067315	176	186
2706067316	240	262
2706067317	191	235
2706067318	311	348
2706067319	392	414
2706067320	149	157
2706067321	62	70
2706067322	234	260
2706067323	194	215
2706067324	19	19
2706067325	113	128
2706067326	0	0
2706067327	269	296
2706067328	350	399
2706067329	0	28
2706067330	334	380
2706067331	0	358
2706067332	332	385
2706067333	420	481
2706067334	0	67
2706067335	0	13
2706067336	39	46
2706067337	240	256
2706067338	57	34
2706067339	32	32
2706067340	424	473
2706067341	420	478
2706067342	107	117
2706067343	0	94
2706067344	72	80
2706067345	295	351
2706067346	309	347
2706067347	55	71
2706067348	138	145
2706067349	306	334
2706067350	261	147
2706067351	261	135
2706067352	291	307
2706067353	243	282
2706067354	473	522
2706067355	0	333
2706067356	0	0
2706067357	0	3
2706067358	31	35
2706067359	19	21
2706067360	80	89
2706067361	183	195
2706067362	23	23
2706067363	0	352
2706067364	0	200
2706067365	256	282
2706067366	0	107
2706067367	423	460
2706067368	325	364
2706067369	390	444
2706067370	40	46
2706067371	135	144
2706067372	0	148
2706067373	117	132
2706067374	108	114
2706067375	455	500
2706067376	0	0
2706067377	106	120
2706067378	62	66
2706067379	355	379
2706067380	370	410
2706067381	289	319
2706067382	256	276
2706067383	16	16
2706067384	220	241
2706067385	73	75
2706067386	177	207
2706067387	206	220
2706067388	338	387
2706067389	249	265
2706067390	363	396
2706067391	0	384
2706067392	225	131
2706067393	61	66
2706067394	524	589
2706067395	113	130
2706067396	255	283
2706067397	64	73
2706067398	96	105
2706067399	204	232
2706067400	252	305
2706067401	65	74
2706067402	326	370
2706067403	0	280
2706067404	0	1048
2706067405	202	243
2706067406	697	841
2706067407	0	646
2706067408	224	253
2706067409	368	397
2706067410	116	130
2706067411	0	52
2706067412	96	103
2706067413	135	140
2706067414	146	156
2706067415	313	349
2706067416	691	518
2706067417	137	151
2706067418	0	352
2706067419	478	284
2706067420	236	270
2706067421	672	759
2706067422	725	808
2706067423	87	100
2706067424	0	200
2706067425	433	474
2706067426	287	327
2706067427	120	124
2706067428	165	174
2706067429	371	203
2706067430	209	236
2706067431	194	207
2706067432	236	260
2706067433	193	229
2706067434	241	250
2706067435	200	213
2706067436	180	200
2706067437	141	157
2706067438	0	226
2706067439	100	115
2706067440	216	261
2706067441	258	285
2706067442	145	164
2706067443	496	273
2706067444	181	208
2706067445	62	68
2706067446	215	225
2706067447	426	437
2706067448	164	185
2706067449	110	135
2706067450	214	230
2706067451	75	79
2706067452	292	165
2706067453	580	670
2706067454	347	402
2706067455	725	406
2706067456	141	152
2706067457	343	372
2706067458	190	206
2706067459	259	285
2706067460	498	540
2706067461	59	69
2706067462	0	12
2706067463	0	445
2706067464	0	161
2706067465	181	197
2706067466	207	224
2706067467	0	14
2706067468	0	848
2706067469	0	91
2706067470	40	46
2706067471	167	197
2706067472	117	124
2706067473	0	397
2706067474	123	141
2706067475	0	0
2706067476	0	21
2706067477	49	62
2706067478	260	284
2706067479	292	320
2706067480	0	0
2706067481	0	29
2706067482	0	196
2706067483	0	438
2706067484	0	166
2706067485	0	52
2706067486	0	1
2706067487	230	260
2706067488	239	253
2706067489	0	398
2706067490	38	42
2706067491	109	124
2706067492	0	0
2706067493	291	325
2706067494	285	305
2706067495	366	401
2706067496	0	27
2706067497	204	235
2706067498	157	174
2706067499	313	355
2706067500	71	88
2706067501	302	329
2706067502	561	654
2706067503	232	269
2706067504	242	280
2706067505	151	189
2706067506	7	8
2706067507	199	232
2706067508	359	410
2706067509	418	465
2706067510	0	157
2706067511	296	324
2706067512	96	100
2706067513	63	73
2706067514	482	530
2706067515	126	138
2706067516	19	22
2706067517	3	3
2706067518	0	892
2706067519	354	416
2706067520	530	595
2706067521	102	117
2706067522	65	70
2706067523	127	146
2706067524	429	472
2706067525	0	329
2706067526	538	591
2706067527	0	1
2706067528	0	0
2706067529	172	195
2706067530	95	106
2706067531	98	109
2706067532	455	491
2706067533	596	684
2706067534	0	1
2706067535	299	304
2706067536	219	249
2706067537	354	404
2706067538	0	135
2706067539	0	113
2706067540	0	226
2706067541	301	352
2706067542	0	233
2706067543	78	88
2706067544	0	33
2706067545	169	197
2706067546	0	8
2706067547	175	193
2706067548	264	289
2706067549	220	243
2706067550	160	177
2706067551	98	106
2706067552	345	392
2706067553	186	203
2706067554	605	682
2706067555	0	0
2706067556	595	676
2706067557	478	535
2706067558	232	251
2706067559	157	168
2706067560	167	182
2706067561	194	199
2706067562	312	351
2706067563	0	181
2706067564	0	90
2706067565	319	361
2706067566	269	308
2706067567	337	363
2706067568	418	450
2706067569	0	37
2706067570	0	443
2706067571	51	84
2706067572	39	63
2706067573	110	137
2706067574	196	239
2706067575	237	274
2706067576	455	199
2706067577	303	333
2706067578	0	0
2706067579	135	145
2706067580	260	286
2706067581	94	102
2706067582	380	445
2706067583	419	452
2706067584	245	300
2706067585	0	6
2706067586	890	526
2706067587	0	204
2706067588	149	180
2706067589	359	395
2706067590	110	114
2706067591	416	465
2706067592	392	429
2706067593	345	396
2706067594	171	88
2706067595	453	513
2706067596	226	261
2706067597	429	489
2706067598	54	59
2706067599	70	85
2706067600	226	260
2706067601	695	749
2706067602	528	556
2706067603	184	214
2706067604	215	237
2706067605	824	905
2706067606	106	114
2706067607	103	107
2706067608	270	308
2706067609	34	37
2706067610	94	120
2706067611	244	275
2706067612	310	352
2706067613	372	409
2706067614	66	71
2706067615	307	340
2706067616	133	144
2706067617	129	145
2706067618	158	168
2706067619	210	219
2706067620	932	1065
2706067621	0	39
2706067622	227	256
2706067623	381	436
2706067624	226	274
2706067625	597	672
2706067626	277	175
2706067627	385	421
2706067628	279	294
2706067629	358	391
2706067630	253	281
2706067631	0	382
2706067632	445	555
2706067633	517	583
2706067634	275	184
2706067635	734	797
2706067636	348	383
2706067637	71	78
2706067638	54	56
2706067639	539	580
2706067640	515	303
2706067641	165	189
2706067642	168	191
2706067643	824	337
2706067644	83	95
2706067645	738	882
2706067646	370	173
2706067647	411	473
2706067648	363	386
2706067649	120	147
2706067650	370	251
2706067651	451	516
2706067652	372	410
2706067653	0	61
2706067654	59	68
2706067655	300	328
2706067656	128	144
2706067657	0	0
2706067658	451	498
2706067659	86	103
2706067660	53	60
2706067661	436	240
2706067662	443	472
2706067663	225	245
2706067664	424	484
2706067665	682	769
2706067666	109	115
2706067667	60	67
2706067668	71	75
2706067669	147	158
2706067670	0	1
2706067671	0	0
2706067672	0	245
2706067673	242	270
2706067674	515	293
2706067675	300	348
2706067676	376	436
2706067677	254	301
2706067678	465	551
2706067679	218	251
2706067680	441	492
2706067681	232	264
2706067682	740	841
2706067683	0	437
2706067684	0	6
2706067685	0	220
2706067686	378	190
2706067687	364	383
2706067688	209	238
2706067689	213	232
2706067690	542	620
2706067691	211	241
2706067692	11	11
2706067693	295	340
2706067694	243	274
2706067695	397	239
2706067696	57	70
2706067697	251	282
2706067698	92	103
2706067699	20	23
2706067700	32	10
2706067701	62	78
2706067702	68	80
2706067703	99	110
2706067704	5	9
2706067705	13	17
2706067706	55	59
2706067707	21	24
2706067708	73	85
2706067709	30	34
2706067710	20	23
2706067711	13	15
2706067712	4	8
2706067713	12	17
2706067714	16	17
2706067715	9	4
2706067716	8	8
2706067717	32	26
2706067718	1	1
2706067719	137	187
2706067720	203	245
2706067721	812	891
2706067722	106	111
2706067723	244	266
2706067724	289	332
2706067725	447	505
2706067726	0	0
2706067727	369	398
2706067728	92	100
2706067729	80	89
2706067730	134	150
2706067731	287	327
2706067732	293	320
2706067733	448	498
2706067734	168	176
2706067735	126	159
2706067736	46	59
2706067737	24	28
2706067738	657	783
2706067739	45	58
2706067740	210	254
2706067741	281	328
2706067742	311	369
2706067743	386	489
2706067744	0	190
2706067745	0	77
2706067746	258	284
2706067747	141	165
2706067748	567	661
2706067749	300	329
2706067750	232	243
2706067751	136	163
2706067752	0	84
2706067753	77	87
2706067754	381	411
2706067755	0	0
2706067756	31	33
2706067757	141	143
2706067758	64	73
2706067759	418	462
2706067760	50	52
2706067761	454	480
2706067762	313	352
2706067763	436	485
2706067764	193	225
2706067765	0	240
2706067766	0	30
2706067767	60	73
2706067768	181	198
2706067769	88	100
2706067770	398	448
2706067771	287	311
2706067772	145	169
2706067773	137	151
2706067774	275	305
2706067775	51	57
2706067776	577	665
2706067777	0	28
2706067778	207	218
2706067779	189	222
2706067780	174	184
2706067781	608	661
2706067782	208	234
2706067783	1498	890
2706067784	57	66
2706067785	741	861
2706067786	592	656
2706067787	218	241
2706067788	267	294
2706067789	87	100
2706067790	450	538
2706067791	253	294
2706067792	517	555
2706067793	0	482
2706067794	362	400
2706067795	146	65
2706067796	433	471
2706067797	274	305
2706067798	501	543
2706067799	336	378
2706067800	253	290
2706067801	416	448
2706067802	0	158
2706067803	0	11
2706067804	490	546
2706067805	428	237
2706067806	428	242
2706067807	0	67
2706067808	481	542
2706067809	457	517
2706067810	185	204
2706067811	118	137
2706067812	73	84
2706067813	0	78
2706067814	251	277
2706067815	87	95
2706067816	0	55
2706067817	155	170
2706067818	84	99
2706067819	0	26
2706067820	332	359
2706067821	180	213
2706067822	0	331
2706067823	249	290
2706067824	337	373
2706067825	383	417
2706067826	175	185
2706067827	331	405
2706067828	0	130
2706067829	119	146
2706067830	231	273
2706067831	428	503
2706067832	177	212
2706067833	308	348
2706067834	0	269
2706067835	0	120
2706067836	0	67
2706067837	0	118
2706067838	465	556
2706067839	170	93
2706067840	47	52
2706067841	170	114
2706067842	177	218
2706067843	107	123
2706067844	513	571
2706067845	214	253
2706067846	423	467
2706067847	480	511
2706067848	456	494
2706067849	47	57
2706067850	257	280
2706067851	490	549
2706067852	283	350
2706067853	477	220
2706067854	221	250
2706067855	99	111
2706067856	327	364
2706067857	424	480
2706067858	153	175
2706067859	350	394
2706067860	618	705
2706067861	160	172
2706067862	0	466
2706067863	166	187
2706067864	22	25
2706067865	232	264
2706067866	347	375
2706067867	113	135
2706067868	119	129
2706067869	435	490
2706067870	173	192
2706067871	146	85
2706067872	143	166
2706067873	114	71
2706067874	146	87
2706067875	48	51
2706067876	93	100
2706067877	185	202
2706067878	120	126
2706067879	333	385
2706067880	64	73
2706067881	280	299
2706067882	75	87
2706067883	111	115
2706067884	121	133
2706067885	139	156
2706067886	279	307
2706067887	363	398
2706067888	129	143
2706067889	161	179
2706067890	131	138
2706067891	72	85
2706067892	32	40
2706067893	550	678
2706067894	211	226
2706067895	48	0
2706067896	31	0
2706067897	113	136
2706067898	123	166
2706067899	31	31
2706067900	185	210
2706067901	95	107
2706067902	129	136
2706067903	128	143
2706067904	559	609
2706067905	727	398
2706067906	191	219
2706067907	0	2
2706067908	723	778
2706067909	231	253
2706067910	0	1092
2706067911	323	343
2706067912	0	380
2706067913	349	365
2706067914	67	74
2706067915	4	4
2706067916	9	10
2706067917	11	11
2706067918	36	39
2706067919	892	980
2706067920	681	329
2706067921	681	417
2706067922	51	58
2706067923	129	144
2706067924	166	181
2706067925	0	113
2706067926	567	636
2706067927	119	126
2706067928	0	121
2706067929	0	27
2706067930	0	2428
2706067931	0	8
2706067932	0	1279
2706067933	77	92
2706067934	326	357
2706067935	0	51
2706067936	0	21
2706067937	5	6
2706067938	246	267
2706067939	391	428
2706067940	144	206
2706067941	668	194
2706067942	108	121
2706067943	0	467
2706067944	668	323
2706067945	479	539
2706067946	392	432
2706067947	63	69
2706067948	164	192
2706067949	483	518
2706067950	0	0
2706067951	155	173
2706067952	357	412
2706067953	210	244
2706067954	258	291
2706067955	911	504
2706067956	111	122
2706067957	141	143
2706067958	144	153
2706067959	222	269
2706067960	0	309
2706067961	668	239
2706067962	438	483
2706067963	77	87
2706067964	206	234
2706067965	292	315
2706067966	0	29
2706067967	35	48
2706067968	66	79
2706067969	371	425
2706067970	0	19
2706067971	0	96
2706067972	157	177
2706067973	156	172
2706067974	124	135
2706067975	228	266
2706067976	0	14
2706067977	0	2
2706067978	258	277
2706067979	0	0
2706067980	182	206
2706067981	281	294
2706067982	358	401
2706067983	91	95
2706067984	212	246
2706067985	0	0
2706067986	751	379
2706067987	116	129
2706067988	470	510
2706067989	274	304
2706067990	185	65
2706067991	126	141
2706067992	480	534
2706067993	173	188
2706067994	751	430
2706067995	399	432
2706067996	185	131
2706067997	0	95
2706067998	255	88
2706067999	158	165
2706068000	176	193
2706068001	758	855
2706068002	332	372
2706068003	149	176
2706068004	139	160
2706068005	120	151
2706068006	369	402
2706068007	106	112
2706068008	57	70
2706068009	59	69
2706068010	26	29
2706068011	240	277
2706068012	452	536
2706068013	0	539
2706068014	392	452
2706068015	10	11
2706068016	273	308
2706068017	229	260
2706068018	150	173
2706068019	389	441
2706068020	575	646
2706068021	115	132
2706068022	216	245
2706068023	94	101
2706068024	269	299
2706068025	190	221
2706068026	224	247
2706068027	359	413
2706068028	6	8
2706068029	341	365
2706068030	0	134
2706068031	150	176
2706068032	422	508
2706068033	122	141
2706068034	141	164
2706068035	0	366
2706068036	263	315
2706068037	174	198
2706068038	147	164
2706068039	57	71
2706068040	0	2
2706068041	318	356
2706068042	232	254
2706068043	494	530
2706068044	349	413
2706068045	277	322
2706068046	96	111
2706068047	106	139
2706068048	0	101
2706068049	0	0
2706068050	0	14
2706068051	0	404
2706068052	42	46
2706068053	157	190
2706068054	294	343
2706068055	339	385
2706068056	441	460
2706068057	382	405
2706068058	568	665
2706068059	555	610
2706068060	0	425
2706068061	112	133
2706068062	102	123
2706068063	25	26
2706068064	0	2
2706068065	462	552
2706068066	101	118
2706068067	95	117
2706068068	136	169
2706068069	399	441
2706068070	484	523
2706068071	0	0
2706068072	40	43
2706068073	127	150
2706068074	261	366
2706068075	360	442
2706068076	45	53
2706068077	53	63
2706068078	517	560
2706068079	87	94
2706068080	428	492
2706068081	42	47
2706068082	302	344
2706068083	105	110
2706068084	108	6
2706068085	201	96
2706068086	445	482
2706068087	747	779
2706068088	163	170
2706068089	287	292
2706068090	135	166
2706068091	201	123
